"","store_name","borough","year","store_address","latitude","longitude","type"
"3201","511 CHURCH DELI GRILL CORP","Brooklyn",2014,"511 CHURCH AVENUE",40.64469025,-73.97537756,"retail store"
"3202","SAINTILUS FENOL","Brooklyn",2014,"2123 CATON AVENUE -",40.65291518,-73.95968764,"retail store"
"3203","AGUILAR MARTINEZ RUFINO","Brooklyn",2014,"404 B 50TH ST",40.64616379,-74.01226229,"retail store"
"3204","M&A FRUITS & DELI CORP","Bronx",2014,"1976 ARTHUR AVENUE STORE 76",40.84682228,-73.89297616,"retail store"
"3205","150 J&J DELI GROCERY CORP","Bronx",2014,"150 EAST 174TH STREET",40.84475605,-73.90965681,"retail store"
"3206","GREAT CITY TRADING INC","Brooklyn",2014,"6814 20TH AVE",40.6145882,-73.98809181,"retail store"
"3207","4028 GOURMET LLC","Bronx",2014,"4028 BOSTON RD",40.88460115,-73.8310722,"retail store"
"3208","MARO GROUP LLC","Manhattan",2014,"35 CRISTOPHER ST",40.73389952,-74.00151065,"retail store"
"3209","KATS NEW YORK DELI CORP","Brooklyn",2014,"416 LEWIS AVE",40.68117039,-73.93483379,"retail store"
"3210","CARIBBEAN DELI GROCERY CORP","Bronx",2014,"646 EAST 241ST ST.",40.90407378,-73.85214866,"retail store"
"3211","612 SUPERMARKET CORP","Brooklyn",2014,"612 NOSTRAND AVE",40.6775559,-73.94991057,"retail store"
"3212","SD4 DELI GROCERY CORP","Brooklyn",2014,"545 MARCY AVE",40.69647419,-73.94927706,"retail store"
"3213","DELI MINI MARKET AND FOOD INC","Brooklyn",2014,"1763 PITKIN AVE #A",40.6702095,-73.90813198,"retail store"
"3214","MEDINA DELI GROCERY INC","Bronx",2014,"1888 WALTON AVENUE",40.84938936,-73.90922355,"retail store"
"3215","ARAMCO MINI MARKET CORP","Brooklyn",2014,"168 LIBERTY AVE",40.67311945,-73.90404437,"retail store"
"3216","B DELI GROCERY PLUS INC THE","Bronx",2014,"1738 E GUN HILL RD",40.8647344,-73.83572172,"retail store"
"3217","WEST 6 SNACKS INC","Brooklyn",2014,"1313 WEST 6TH STREET",40.61289417,-73.98041256,"retail store"
"3218","TESOLIFE GOLDEN INC","Queens",2014,"41-28 MAIN ST",40.75726671,-73.82922902,"retail store"
"3219","122 DC MEAT MARKET INC","Manhattan",2014,"79 ELIZABETH ST",40.71801472,-73.99619678,"retail store"
"3220","HEALTH PLUS DRUGS INC.","Brooklyn",2014,"1231 FULTON STREET",40.68067397,-73.95226412,"retail store"
"3221","ONALIM INC","Manhattan",2014,"1582 3RD AVE",40.78071442,-73.95282881,"retail store"
"3222","THIRD AVE GROCERY STORE CORP","Manhattan",2014,"2223 3RD AVE",40.80121848,-73.93740971,"retail store"
"3223","SUN FISH INC","Queens",2014,"9007 JAMAICA AVENUE",40.69299935,-73.85442954,"retail store"
"3224","EDDIES PLACE AFRICAN MKET 2 INC","Bronx",2014,"1221 E 233RD ST",40.88892843,-73.84253839,"retail store"
"3225","ASORIA OIL CORP","Queens",2014,"40-13 ASTORIA BLVD",40.76957428,-73.90962681,"retail store"
"3226","W 10TH CONVENIENCE STORE INC.","Brooklyn",2014,"97 QUENTIN RD",40.60566721,-73.98295773,"retail store"
"3227","LHAKPA ENTERPRISES INC","Queens",2014,"3007 BROADWAY",40.76231681,-73.92580379,"retail store"
"3228","MH DILSHAD HALAL MEAT & GROCERY STORE IN","Brooklyn",2014,"5912 FT HAMILTON PKWY",40.63342497,-74.00536122,"retail store"
"3229","SUGARTOWN NYC INC","Manhattan",2014,"63 BAYARD STREET",40.71539362,-73.99804826,"retail store"
"3230","LITTLE GUYANA PHARMACY & CAFÉ INC","Queens",2014,"119-08 LIBERTY AVE",40.68626558,-73.82376401,"retail store"
"3231","D-LICIOUS DELI CORP","Queens",2014,"90-71 SUTPHIN BLVD",40.70111324,-73.80765676,"retail store"
"3232","INTERNATIONAL FOOD NOBATI INC","Brooklyn",2014,"1323 E 18TH ST",40.61817678,-73.95701951,"retail store"
"3233","RIVER CITY DELI INC","Bronx",2014,"2430 E TREMONT AVE",40.84245677,-73.85216299,"retail store"
"3234","TONATIUH CORP","Brooklyn",2014,"1206 AVENUE U",40.59833879,-73.95983851,"retail store"
"3235","MAST BROTHERS INC","Manhattan",2014,"353 COLUMBUS AVE",40.78031397,-73.97645773,"retail store"
"3236","TROY DELI GOURMET CORP","Brooklyn",2014,"73 TROY AVE",40.67702969,-73.93576435,"retail store"
"3237","KAZI DELI 1 CORP","Queens",2014,"114-64 B MERRICK BLVD",40.68997424,-73.77816059,"retail store"
"3238","HEALTHY CHOICE GOURMET III INC","Bronx",2014,"4507 3RD AVE",40.85362542,-73.89144959,"retail store"
"3239","M A PASHA SUPER CONVENIENCE INC","Brooklyn",2014,"1818 BATH AVE",40.60340661,-74.0055307,"retail store"
"3240","TOMMY SEAFOOD MARKET INC","Manhattan",2014,"2055 2ND AVE",40.78533215,-73.94637551,"retail store"
"3241","NATURE MARKET 2 CORP","Brooklyn",2014,"344 GREENE AVE",40.68760719,-73.95720517,"retail store"
"3242","MK ALEX DELI INC","Staten Island",2014,"1410 RICHMOND TER",40.64166111,-74.11563873,"retail store"
"3243","102 DEREK DELI GROCERY CORP","Manhattan",2014,"102 EAST 103RD STREET",40.7908095,-73.94908596,"retail store"
"3244","DELI VISION 1065 GROCERY CORP","Brooklyn",2014,"1065 LIBERTY AVE",40.67840113,-73.86988024,"retail store"
"3245","SKYLINE FOOD CENTER CORP","Manhattan",2014,"2726 FREDERICK DOUGLAS BLVD",40.82258806,-73.94188615,"retail store"
"3246","1800 KING DELI INC","Manhattan",2014,"144 E 112TH ST.",40.79606168,-73.94370192,"retail store"
"3247","ADELAY DELI GROCERY INC","Brooklyn",2014,"1861 PITKIN AVENUE",40.67080969,-73.90408871,"retail store"
"3248","SO SWEET CONVENIENCE LLC","Brooklyn",2014,"1801 AVENUE M",40.61847426,-73.95704013,"retail store"
"3249","TARGET CORPORATION","Manhattan",2014,"602 W 181ST ST",40.84933198,-73.93390887,"retail store"
"3250","TARGET CORPORATION","Manhattan",2014,"150 E 86TH ST",40.77924088,-73.95538672,"retail store"
"3251","UTRECHT FOOD CORP","Brooklyn",2014,"7000 UTRECHT AVENUE",40.61979709,-73.99921166,"retail store"
"3252","WILSON GOURMET DELI CORP","Bronx",2014,"3401 BOSTON ROAD",40.87574009,-73.8506079,"retail store"
"3253","MAXX MINI MARKET LLC","Bronx",2014,"759 GERARD AVENUE",40.82527245,-73.92640193,"retail store"
"3254","TOYOUKE LLC","Queens",2014,"535 51ST AVE GROUND FL",40.74232987,-73.95525277,"retail store"
"3255","GRAND PARSONS MART LLC","Queens",2014,"84-04 PARSON BLVD",40.71399015,-73.80755878,"retail store"
"3256","B.A.M.M. NINTH AVENUE CORP","Manhattan",2014,"577 NINTH AVE",40.75823432,-73.99301677,"retail store"
"3257","EL NIETO DE MAMA FIFI DELI FOOD CORP","Bronx",2014,"660 BEACH AVE",40.81901837,-73.86322928,"retail store"
"3258","WYCKOFF GARDEN DELI AND MORE CORP","Brooklyn",2014,"164 NEVINS STREET",40.68369443,-73.98442624,"retail store"
"3259","RUSHIL DELI & GROCERY INC","Brooklyn",2014,"260 NASSAU AVENUE",40.7258751,-73.94084839,"retail store"
"3260","BAKERS BEST LLC","Brooklyn",2014,"961 ELTON ST",40.6597066,-73.87625367,"retail store"
"3261","CP LEGEND GROCERY & MEAT INC","Queens",2014,"42-34 COLLEGE POINT BLVD",40.75376442,-73.83310405,"retail store"
"3262","X&Y GROCERY INC","Brooklyn",2014,"6820 14TH AVE",40.62254111,-74.00173981,"retail store"
"3263","LA HACIENDA CHINANTLA INC","Staten Island",2014,"131 1/2 PORT RICHMOND AVE",40.63790142,-74.13334862,"retail store"
"3264","LYU DELI CORP","Staten Island",2014,"630 HENDERSON  AVE",40.63736975,-74.11357762,"retail store"
"3265","THEMACCS LLC","Bronx",2014,"220 COSTER ST",40.80525644,-73.88494342,"retail store"
"3266","JOY DELI & MINI MART INC","Brooklyn",2014,"1617 BAY RIDGE PARKWAY",40.6161054,-74.00014222,"retail store"
"3267","4306 HAPPY GROCERY INC","Queens",2014,"43-06 NATIONAL STREET",40.74655871,-73.86401349,"retail store"
"3268","101 LUCKY DELI INC","Queens",2014,"97-19 101ST AVE",40.68511684,-73.84350884,"retail store"
"3269","SKF DELI & GRILL CORP","Brooklyn",2014,"4421 NEW UTRECHT AVE",40.6400313,-73.99416484,"retail store"
"3270","SUN TUNG-FAT MEATS INC","Manhattan",2014,"19 CATHERINE ST",40.71304178,-73.99709993,"retail store"
"3271","P & S DELI GROCERY CORP","Queens",2014,"43-03 NATIONAL ST",40.74675803,-73.86361133,"retail store"
"3272","N & N DELI GRILL INC","Queens",2014,"116-28 ROCKAWAY BLVD",40.67633722,-73.82137023,"retail store"
"3273","SUPER STAR BEBE MINI MARKET CORP","Brooklyn",2014,"2741 FULTON STREET STORE #2",40.67801565,-73.89342434,"retail store"
"3274","NEWHAVEN DISTRIBUTION SERVICES INC","Queens",2014,"52-15 11 STREET",40.73895632,-73.94841842,"retail store"
"3275","RALPH FISHES OF THE SEA INC","Brooklyn",2014,"241 RALPH AVE",40.68136774,-73.92226294,"retail store"
"3276","S & S ADAM CORP","Staten Island",2014,"1780 HYLAN BLVD",40.58529097,-74.09280056,"retail store"
"3277","PACES ITALIAN MARKET INC","Bronx",2014,"2314 ARTHUR AVE",40.85371455,-73.88897137,"retail store"
"3278","35049B STORE INC","Brooklyn",2014,"2474 FLATBUSH AVENUE",40.60981554,-73.9231837,"retail store"
"3279","32117C STORE INC","Brooklyn",2014,"8813 4TH AVENUE",40.62063557,-74.02887681,"retail store"
"3280","MIDWOOD DELI GRILL INC","Brooklyn",2014,"1506 ELM AVE",40.61781397,-73.9597008,"retail store"
"3281","LA COLOMBE HOLDINGS INC","Manhattan",2014,"95 E HOUSTON ST",40.72386734,-73.99237622,"retail store"
"3282","BETTYS DELI GROCERY CORP","Brooklyn",2014,"179 GREENPOINT AVE",40.73047136,-73.95247493,"retail store"
"3283","356 BEDFORD MARKETPLACE CORP","Brooklyn",2014,"356 BEDFORD AVE",40.71219148,-73.9629088,"retail store"
"3284","5 CORNERS GROCERY CORP","Bronx",2014,"1701 UNIONPORT ROAD",40.84346235,-73.86664876,"retail store"
"3285","MANITO FOOD CENTER CORP","Bronx",2014,"1133 WASHINGTON AVE",40.82927887,-73.90817841,"retail store"
"3286","WEST END BROOKLYN FARE LLC","Manhattan",2014,"75 WEST END AVE.",40.77422703,-73.9892372,"retail store"
"3287","67 FRESH MARKET CORP","Queens",2014,"66-14 BEACH CHANNEL DRIVE",40.59300161,-73.79580324,"retail store"
"3288","YUMMIE CARIBBEAN WHOLESALE & RETAIL INC","Queens",2014,"111-12 FARMERS BLVD",40.7015872,-73.76547978,"retail store"
"3289","STORY AVE PHARMACY INC","Bronx",2014,"1903 STORY AVE",40.82424617,-73.8595166,"retail store"
"3290","IRBID GROCERY STORE INC","Bronx",2014,"3900 WHITE PLAINS",40.8857905,-73.86137361,"retail store"
"3291","EAST TREMONT NEW YORK GRILL CORP","Bronx",2014,"1057 EAST TREMONT AVE",40.84041025,-73.87941365,"retail store"
"3292","HUNTS POINT DELI CORP","Bronx",2014,"1331 SENECA AVE",40.81916996,-73.88640734,"retail store"
"3293","M N M DELI AND GROCERY CORP","Brooklyn",2014,"3139 FULTON STREET",40.68183239,-73.87900998,"retail store"
"3294","MO SALEH DELI AND GROCERY CORP","Queens",2014,"148-64A HILLSIDE AVENUE",40.70644468,-73.80671112,"retail store"
"3295","GOURMET FLAMING GRILL INC","Brooklyn",2014,"8620 4TH AVE",40.62264938,-74.0284879,"retail store"
"3296","BAISLEY FOOD CORP I","Queens",2014,"147-02 ROCKAWAY BLVD",40.67326349,-73.79068265,"retail store"
"3297","BHAKTI 169 INC","Queens",2014,"16902 35TH AVENUE",40.76480984,-73.79661704,"retail store"
"3298","AZAL GOURMET DELI 2480 INC","Manhattan",2014,"2480 FREDERICK DOUGLASS BLVD",40.81497226,-73.94745593,"retail store"
"3299","ALWATAN HALAL MEAT MARKET CORP","Staten Island",2014,"1449 HYLAN BLVD",40.59313275,-74.08742323,"retail store"
"3300","1791 SAN ANTONIO GROCERY CORP","Bronx",2014,"1791 GLEASON AVENUE",40.82994833,-73.866618,"retail store"
"3301","AMISHAPARA BAZAR INC","Brooklyn",2014,"88 CHURCH AVE",40.64245421,-73.97994175,"retail store"
"3302","OMG DELI AND GROCERY CORPORATION","Brooklyn",2014,"2127 PITKIN AVE",40.67232677,-73.89383983,"retail store"
"3303","DELUXE DELI & GRILL CORP","Queens",2014,"233-14 MERRICK BLVD",40.67458054,-73.7365058,"retail store"
"3304","SAI MURAD INC","Queens",2014,"101-05 LEFFERTS BLVD",40.68977274,-73.82572152,"retail store"
"3305","145 WEST MARKETPLACE INC","Brooklyn",2014,"145 WEST ST",40.73203192,-73.95969706,"retail store"
"3306","VANILLA GOURMET NY CORP","Brooklyn",2014,"7921 5TH AVENUE",40.62586852,-74.02395102,"retail store"
"3307","BUSHWICK GOURMET DELI INC","Brooklyn",2014,"350 IRVING AVENUE",40.69783374,-73.91252158,"retail store"
"3308","VARIEDADES GG CORP","Queens",2014,"92-11 37TH AVENUE",40.75090552,-73.87454108,"retail store"
"3309","HERO CITY EXPRESS DELI INC","Brooklyn",2014,"597A 4TH AVE",40.66502781,-73.99298718,"retail store"
"3310","2239 ADAM MEAT CORP","Manhattan",2014,"2243 ADAM CLAYTON POWELL BLVD",40.81315687,-73.9449463,"retail store"
"3311","ALSAIDI FOOD SALAD JUICE CORP","Brooklyn",2014,"767 4TH AVE",40.65971636,-73.99850884,"retail store"
"3312","SAYLON DELI CORP","Bronx",2014,"125 MARCY PLACE",40.83803817,-73.91583092,"retail store"
"3313","OCOA DELI GROCERY INC","Bronx",2014,"1201 LELAND AVE",40.83040477,-73.86328804,"retail store"
"3314","EMILIOS FOOD CORP","Brooklyn",2014,"1161 SUTTER AVENUE",40.67244005,-73.87516947,"retail store"
"3315","JOHNNY SUPER DELI INC","Brooklyn",2014,"860 NEW LOTS AVE",40.66783176,-73.87902112,"retail store"
"3316","DELI Y PANADERIA CENTROAMERICANO GUATE R","Queens",2014,"147-21 JAMAICA AVE.",40.70189905,-73.80708595,"retail store"
"3317","BAINBRIDGE MARKET CORP","Bronx",2014,"3215 BRAINBRIDGE AVE",40.87634979,-73.87980953,"retail store"
"3318","DECEMBER KAY LLC","Brooklyn",2014,"180 MONTAGUE ST #1",40.69399189,-73.99189099,"retail store"
"3319","CROISSANT DELI & GROCERY INC","Brooklyn",2014,"690 EAST NEW YORK AVE",40.66212503,-73.9397895,"retail store"
"3320","SLOW COCOA LLC","Bronx",2014,"1361 VIELE AVE #201",40.80745218,-73.88146437,"retail store"
"3321","OJ STOP 1 DELI INC","Manhattan",2014,"122 SUFFOLK ST",40.71918982,-73.98588779,"retail store"
"3322","TARGET CORPORATION","Manhattan",2014,"795 COLUMBUS AVE",40.79443467,-73.96616123,"retail store"
"3323","WONDERFUL MARKET PLACE INC","Queens",2014,"137-35 ELDER AVE",40.75130517,-73.82544576,"retail store"
"3324","ELMHURST DELI & JUICE BAR CORP","Queens",2014,"80-03 BROADWAY",40.74402381,-73.8848437,"retail store"
"3325","DELI GROCERY GUATEMALTECO CANDY CORP","Brooklyn",2014,"6601 15TH AVENUE",40.62257699,-73.99770007,"retail store"
"3326","QS CONVENIENCE CORP","Staten Island",2014,"3016 RICHMOND TERRACE",40.63718575,-74.16040596,"retail store"
"3327","1919 DELI GRILL & GROCERY CORP","Brooklyn",2014,"1919 CROPSY AVE",40.60119601,-74.00440643,"retail store"
"3328","SEAFOOD KINGDOM INC","Brooklyn",2014,"1224 FLATBUSH AVENUE",40.64029013,-73.9556365,"retail store"
"3329","CONEY DELI & GRILL CORP","Brooklyn",2014,"1638 CONEY ISLAND AVE",40.61739169,-73.9639837,"retail store"
"3330","J&M MEAT MARKET INC","Brooklyn",2014,"1101-1123 MYRTLE AVE",40.69690238,-73.93704971,"retail store"
"3331","NSR FOOD DISTRIBUTORS","Staten Island",2014,"240 PAGE AVE",40.51759855,-74.23577035,"retail store"
"3332","FENIX DELI & GROCERY CORP","Brooklyn",2014,"926 4TH AVE",40.65529306,-74.00370755,"retail store"
"3333","82ND DELI & GROCERY INC","Brooklyn",2014,"8126 5TH AVE",40.62453018,-74.0248421,"retail store"
"3334","FRESH PRODUCE 33 INC","Brooklyn",2014,"470 AVE P",40.60899508,-73.97009369,"retail store"
"3335","1 FRESH DELI & GRILL CORP","Brooklyn",2014,"3079 FULTON STREET",40.68113439,-73.88123671,"retail store"
"3336","TALLINN DELI CORP","Brooklyn",2014,"7602 18TH",40.61278915,-73.99680723,"retail store"
"3337","TRYKERS INC","Brooklyn",2014,"265 AVENUE X",40.5903585,-73.97311981,"retail store"
"3338","MILEU MARKET INC","Brooklyn",2014,"501 BUSHWICK AVENUE",40.70070699,-73.93639893,"retail store"
"3339","PRINCE ZACHARY DELI GRCY CORP","Bronx",2014,"1898 LONGFELLOW AVE",40.83880901,-73.88233365,"retail store"
"3340","DAY AND NIGHT DELI 1 CORP","Brooklyn",2014,"950 BROADWAY NUM B",40.69677745,-73.93514434,"retail store"
"3341","BROADWAY SAGE CORP","Manhattan",2014,"3360 BROADWAY",40.82054933,-73.95443336,"retail store"
"3342","HEMO COFFEE CORP","Brooklyn",2014,"6927 5TH AVE",40.63278954,-74.02112657,"retail store"
"3343","GOURMET DELI NYC INC","Manhattan",2014,"25 ST NICHOLAS TERR",40.81318415,-73.95175065,"retail store"
"3344","GOOD TIMES DELI & GROCERY CORP","Brooklyn",2014,"857 GREENE AVE",40.6905256,-73.93371807,"retail store"
"3345","WESTERVELT GOURMET DELI CORP","Staten Island",2014,"20 WESTERVELT AVE",40.64712213,-74.0871384,"retail store"
"3346","LOVE STOP DELI AND GROCERY CORP","Brooklyn",2014,"759 NEW LOTS AVE",40.66621716,-73.88338181,"retail store"
"3347","2 GUYS DELI & GOURMET CORP","Queens",2014,"34-60 12TH STREET",40.76285241,-73.93814606,"retail store"
"3348","JOAN 1567 CORP","Brooklyn",2014,"1567 FULTON ST",40.67992622,-73.93860112,"retail store"
"3349","MOTHER MOUSSE BAKERY INC","Staten Island",2014,"2175 HYLAN BLVD",40.57759303,-74.10317593,"retail store"
"3350","LABADDO HEALTH AND BEAUTY LLC","Bronx",2014,"623 E TREMONT AVE",40.84621342,-73.8924745,"retail store"
"3351","STRAWBERRY MARKETPLACE INC","Manhattan",2014,"344 WEST 14TH ST",40.74046313,-74.00459368,"retail store"
"3352","JOHN KRITS DELI INC","Staten Island",2014,"1147 CASTLETON AVE",40.63437251,-74.12058305,"retail store"
"3353","POP SHOP BROOKLYN LLC","Brooklyn",2014,"162 7TH AVENUE",40.67208118,-73.97743917,"retail store"
"3354","FARM TO PEOPLE LLC","Brooklyn",2014,"1100 FLUSHING AVE",40.70517117,-73.92727323,"retail store"
"3355","37TH STREET DELI CORP","Queens",2014,"47-02 37TH STREET",40.74205515,-73.92853504,"retail store"
"3356","GOM MINI MARKET CORP","Brooklyn",2014,"479 LIVONIA AVE",40.66404163,-73.89978662,"retail store"
"3357","BISBOLAD TRADING CORP","Queens",2014,"30-11 BROOKHAVEN AVE",40.60000825,-73.76044733,"retail store"
"3358","CRIS DELI GROCERY CORP","Bronx",2014,"450 E 160TH STREET",40.8229717,-73.9124624,"retail store"
"3359","MASKON CORPORATION","Queens",2014,"72-01 ELIOT AVENUE",40.72201762,-73.88633199,"retail store"
"3360","ITTADI73 INC","Queens",2014,"73-07 37TH RD",40.74725323,-73.89220276,"retail store"
"3361","YORKVILLE DELI MARKET CORP","Manhattan",2014,"1751 2ND AVENUE",40.78136074,-73.94943917,"retail store"
"3362","BOLLA OPERATING CORP","Queens",2014,"177-90 S CONDUIT AVE",40.66650508,-73.76765212,"retail store"
"3363","BRONX GOLDEN APPLE FARM INC","Bronx",2014,"2228 WHITE PLAINS ROAD",40.85845736,-73.86738092,"retail store"
"3364","SAMA GOURMET MARKET CORP","Manhattan",2014,"27 ESSEX STREET",40.71569918,-73.98985746,"retail store"
"3365","LOS TRES AMIGOS PLACE INC","Queens",2014,"5406 FLUSHING AVE",40.71492113,-73.91323589,"retail store"
"3366","DELICIOUS DELI I CORP","Manhattan",2014,"43 CATHERINE ST",40.71202036,-73.99681385,"retail store"
"3367","BAYT ALYEMEN MARKET INC","Queens",2014,"13111 ROCKAWAY BLVD",40.67500734,-73.80691505,"retail store"
"3368","A&J DELI MARKET CORP","Brooklyn",2014,"5004 3RD AVENUE",40.64770422,-74.01499303,"retail store"
"3369","MATRIX 2.0 MARKET LLC","Queens",2014,"10705 LIBERTY AVE",40.68368383,-73.83412271,"retail store"
"3370","JBN FOOD CORP","Queens",2014,"57-25 SHORE FRONT PKWY",40.5866133,-73.80112539,"retail store"
"3371","UNITED 16 CONVENIENCE & DELI CORP","Bronx",2014,"16 WEST 177TH ST",40.84999889,-73.91127846,"retail store"
"3372","FRIENDSHIP DELI & TOBACCO LLC","Bronx",2014,"3650 WHITE PLAINS RD",40.88039167,-73.86435665,"retail store"
"3373","MR HAPPY DELI CORP","Brooklyn",2014,"1166 ELTON ST",40.65590922,-73.87381186,"retail store"
"3374","NORTH CONDUIT AUTO SERVICE INC","Queens",2014,"162-35 N CONDUIT AVENUE",40.66820748,-73.77234154,"retail store"
"3375","H & D GROCERY STORE INC","Brooklyn",2014,"6420 11TH AVE",40.62892703,-74.00585181,"retail store"
"3376","BLUE ISLAND SEAFOOD CORP","Queens",2014,"28-19 STEINWAY STREET",40.76488507,-73.91399403,"retail store"
"3377","STARR MEAT MARKET CORP","Brooklyn",2014,"39 ST. NICHOLAS AVENUE",40.70735038,-73.92109811,"retail store"
"3378","PIGGY MEAT CORP","Brooklyn",2014,"301 MARCUS GARVEY BLVD",40.68700864,-73.93869575,"retail store"
"3379","AI FRESH INC","Brooklyn",2014,"6513 20TH AVE 1 FL",40.61611056,-73.98609181,"retail store"
"3380","AURORA & AARON MEAT & PRODUCE CORP","Bronx",2014,"1932 BRYANT AVENUE",40.83997196,-73.88174608,"retail store"
"3381","HARLEM BAKING CO INC","Manhattan",2014,"409 W 125TH ST #413",40.81172691,-73.95443654,"retail store"
"3382","KUNPENG GROCERY INC","Brooklyn",2014,"6318 11TH AVENUE",40.629547,-74.00520699,"retail store"
"3383","7 STARS SEAFOOD MARKET INC","Brooklyn",2014,"1706 CHURCH AVENUE",40.64910215,-73.9636506,"retail store"
"3384","AVE J GRILL ZONE CORP","Brooklyn",2014,"1504 AVENUE J",40.62509039,-73.96115866,"retail store"
"3385","TJ DELI & GRILL CORP","Staten Island",2014,"1920 RICHMOND TERRACE",40.63761387,-74.12887987,"retail store"
"3386","203 SOUL DELI INC","Queens",2014,"203-01 HOLLIS AVE",40.7066826,-73.7547517,"retail store"
"3387","CONTRERAS DELI GROCERY CORP","Brooklyn",2014,"29 KINGSLAND AVE",40.71696317,-73.94036257,"retail store"
"3388","GARDEN MARKET II CORP","Brooklyn",2014,"162 NASSAU AVE",40.72504173,-73.94667306,"retail store"
"3389","YOUR FAMOUS DELI INC","Manhattan",2014,"1870 LEXINGTON AVENUE",40.79844994,-73.94192882,"retail store"
"3390","JULITIN DELI GROCERY CORP","Brooklyn",2014,"1290 SUTTER AVE",40.67289163,-73.87048315,"retail store"
"3391","LINCOLN DELI AND SMOKE SHOP CORP","Brooklyn",2014,"41 LINCOLN RD",40.66088958,-73.96154918,"retail store"
"3392","M&M GRILL N JUICE CORP","Queens",2014,"218-71 HEMPSTEAD AVE",40.71341508,-73.73634231,"retail store"
"3393","DIPRICE INC","Brooklyn",2014,"8702 4TH AVE.",40.62195715,-74.02891034,"retail store"
"3394","YOUSF DELI CORP","Manhattan",2014,"1753 AMSTERDAM AVENUE",40.82636142,-73.94656426,"retail store"
